OriginLat,OriginLon,DestinationLat,DestinationLon
29.9841416,-95.33298595614491,61.18103525,-149.99789189730433
29.9841416,-95.33298595614491,39.8606676,-104.68536732610298
29.9841416,-95.33298595614491,34.8954456,-82.21722845651891
29.9841416,-95.33298595614491,34.7311092,-92.22457817801748
29.9841416,-95.33298595614491,38.687223450000005,-121.5903702806319
29.9841416,-95.33298595614491,32.11237945,-110.93938747808727
37.649253,-97.43226330309298,33.63779875,-84.42927118585675
37.649253,-97.43226330309298,32.89651945,-97.0465220537124
37.649253,-97.43226330309298,29.9841416,-95.33298595614491
39.6796715,-75.60763354194484,26.53294975,-81.75880562612211
39.7162533,-86.29508388539975,29.9841416,-95.33298595614491
39.7162533,-86.29508388539975,36.0861034,-115.16111989849915
39.7162533,-86.29508388539975,28.412903550000003,-81.30944309752753
39.7162533,-86.29508388539975,40.790066100000004,-111.97989846185591
39.7162533,-86.29508388539975,27.9791649,-82.5349276153517
19.718830599999997,-155.04755391447696,20.89569785,-156.43404764122727
35.65830415,-117.8302215121642,33.94216754999999,-118.42139298414197
43.6087926,-110.73803248494762,33.63779875,-84.42927118585675
30.49375,-81.69303816083792,36.0861034,-115.16111989849915
30.49375,-81.69303816083792,40.7757145,-73.87336398511545
40.642947899999996,-73.7793733748521,44.472896500000004,-73.15146310750751
40.642947899999996,-73.7793733748521,43.6087926,-110.73803248494762
40.642947899999996,-73.7793733748521,25.7949789,-80.28672341095405
40.642947899999996,-73.7793733748521,41.97795725,-87.90920910980722
40.642947899999996,-73.7793733748521,36.8946697,-76.20229629965002
40.642947899999996,-73.7793733748521,27.395988350000003,-82.55407423064528
19.743906,-156.0422959812206,33.43289075,-112.00942230268426
19.743906,-156.0422959812206,37.622451999999996,-122.38398938548363
36.0861034,-115.16111989849915,30.19348925,-97.66500963529677
36.0861034,-115.16111989849915,39.99705605,-82.89304061484347
36.0861034,-115.16111989849915,39.1014537,-84.5124602
36.0861034,-115.16111989849915,41.534549299999995,-93.65923944589736
36.0861034,-115.16111989849915,34.7311092,-92.22457817801748
36.0861034,-115.16111989849915,35.3848053,-97.60534425082406
36.0861034,-115.16111989849915,41.97795725,-87.90920910980722
36.0861034,-115.16111989849915,32.7174202,-117.1627728
36.0861034,-115.16111989849915,40.790066100000004,-111.97989846185591
34.569849500000004,-98.41812229900623,32.89651945,-97.0465220537124
